CustomerID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,PC117,PC118,PC119,PC120,PC121,PC122,PC123,PC124,PC125
12347,5.87613982978,4.82890765503,-0.495535951065,3.09386808614,-0.633718165273,-11.5340050953,2.16206480879,7.11696419789,5.33600912489,4.4244337652,4.63690564298,2.31641462866,12.3106496181,1.98679924435,-11.4311392387,5.61783170913,-2.17743325284,7.66591179031,-12.1360720645,-16.0491310103,-5.94933017285,7.81485193404,40.517826152,-35.5753754744,-17.5571744479,6.87083359028,20.8895095801,2.29425723068,-26.1586418502,-32.5808981383,7.88139066829,12.3643176611,6.82706375583,-32.9555587634,-4.41117742754,-17.2392014718,-11.280657192,14.4827778764,-2.76821162928,4.74016156712,-6.98188645212,-1.45747970943,10.602141831,1.23657929796,3.07972183615,5.33305511511,-0.413881272499,1.63922440721,-6.37474783667,3.10869903519,2.6600149371,-0.255870932175,0.149284645248,-2.43288975236,-4.76276664795,-2.09273877426,4.25219056013,-5.19469451248,-3.39792747622,0.0712937842606,-0.651682458913,-0.805693437809,-2.42653380113,-0.916323180048,-1.70432734677,-1.03582829202,2.13691725418,-2.86073716341,0.469850680036,1.70745949632,1.12949172834,1.74227195295,-0.418835955113,0.301072502074,-1.82006235758,2.20708095165,2.47535259731,-0.88032272828,-1.80970654948,-1.88437971557,1.15658352382,0.643449509665,-1.58226187563,-1.850533956,-3.70014276082,-0.101735121561,-1.5925444608,-0.76652255301,0.382895990765,1.08823581047,-2.11667280023,0.460842535721,0.0396761179958,-0.337643703011,0.754661036641,-0.631788716931,-0.160966498346,0.0765414798923,0.283375274489,-0.0332054067821,0.372103646579,0.523961048163,-0.431334672159,1.03337115979,-0.63986006149,0.406903403123,0.592163094057,0.255275562535,1.90487515564,0.0507250263526,-0.48804622716,-0.683846646243,-0.478127514476,-0.618677563191,-0.656811508776,-0.287182660465,0.180106967215,-0.06789102973,0.446641483604,0.612588678158,-0.0683371090156,-0.368486066984,-0.614078515203,0.0405552340383,-0.536834366031
12348,-4.2198325527,1.22622767757,-1.88175005512,-0.174375596136,0.818002571568,1.16065073682,-0.871376009101,-0.846491475428,0.459924993162,0.854549541771,-0.401508069371,0.981991455432,-1.10543272029,0.769955297656,-0.0939709890477,-0.312296566631,-0.448993373265,1.20662232577,0.38100501002,-0.469988137585,0.183122225715,0.054758690621,0.500681422306,0.375961298928,1.22507793682,-0.770879772711,-0.267293915622,0.849318202948,-0.372707760814,-0.570259707656,1.00756288072,-0.589058747662,0.946898214389,-0.743240536951,0.349995928073,-0.38669886602,-0.302845051783,-0.392014064958,0.152431433577,0.329571175896,-0.462944229657,0.70282008122,1.21052222076,-0.183753859132,-0.872622924724,-0.0424952250921,-0.395780551357,-1.61380310183,-0.412579851299,0.461560274511,0.314753206497,1.28117785549,-0.200851705785,-0.622091728602,0.687165512347,1.18691280743,-1.85857982157,-0.617402462157,0.8555893086,0.361044615319,0.211223890931,0.114739045622,-0.219835314425,-0.0680837230283,1.93611707686,0.151184125271,0.50340828502,-0.17687793595,-1.28566626665,0.131069332796,-0.420056662435,-1.69061819254,0.700365604457,-0.361637444013,1.44148267126,-0.97410865872,-0.766048566015,-0.515792541572,-0.465324094591,-0.00207442259382,0.305176350931,-0.979095255473,-0.408634126137,0.439149081464,0.269868164269,0.33302602894,-0.232424440621,1.88429699348,0.0705061562745,-0.285603035623,-0.797640799775,0.187607264825,1.31061236746,-0.841497706347,0.970398290562,-0.543209920274,0.208199981878,0.901382433594,0.860158313128,0.30185662106,-0.491292613979,1.14457602728,1.05865353976,-0.636996373596,-0.966143353568,1.35130704835,-1.16298848419,-1.14289388455,-1.40971804064,-0.683464585442,0.781164067883,0.248749188176,-0.0128786901364,-0.101326257924,0.16084692861,-0.47902505673,-0.784684483445,1.24260270632,0.844373655169,-1.73998868618,0.7561969512,0.900937869909,-0.101712264799,-0.515704746142,3.86728829545
12349,-1.26083283306,2.38762827751,-0.0732215835125,-1.1191817773,-0.0341697948696,-3.71495334205,-0.344057820574,-0.14903623215,-0.789765292882,-0.380293115278,1.56977102365,0.183151998462,0.224522813486,-0.0513242238448,3.17755053006,-0.513349923708,-1.83946767731,0.383664445207,0.31683500044,-0.00474758038277,-0.420848648821,0.452722086281,-0.785817803895,1.74966641089,-1.48064744507,0.758182449482,-0.916231699329,0.774540177763,0.502161421537,-1.33809748312,0.303604892678,0.66999238166,0.0917839653968,-0.216454275098,-0.663651958449,-1.53626919006,0.778369313314,1.40903585295,-0.100638592181,-0.918647726569,0.101384548141,-0.0688458673379,-0.160969816468,0.664069269787,1.3925396715,-0.230373624342,-0.0969869484292,-0.180758435157,0.838057539634,1.6507485076,-3.03076277636,-1.36049663812,-0.326911787495,1.21540318659,-0.377573888235,0.175110732636,-0.865622781248,0.587810398993,-0.309449075837,-2.35423999181,-0.216855576362,0.229030266984,0.107836316557,-0.0125111736045,0.140911445841,0.928613376602,-2.0440280879,1.81675441597,-1.03253086709,-1.20427400465,0.501869901586,0.954220958718,1.18689429462,-0.184177379979,-0.417058120581,2.26975793663,-0.843368425954,1.73032512653,0.609169634397,0.896949740916,-0.260165357365,-1.16231697311,0.442890853966,1.47908939326,-0.796936078438,1.41334799164,1.00272972386,2.44279212857,-2.57014523548,0.635971149347,-2.00937777214,-1.67522468439,-2.078457299,-1.38728912337,-0.849218709978,0.029770237833,-0.202257147363,1.22263958924,0.165021587627,1.08714072022,-1.53086933323,0.107422724214,-2.09192186785,-4.05028140047,-1.16533898493,1.42133668761,-1.40058859835,-2.40946372712,0.0602978998686,-0.644279456283,1.7861623758,1.57951993723,-0.454233407695,0.123328214682,-2.40088589444,-1.5209541096,2.77702065192,-1.29589498994,0.577674509605,-0.224061626273,-1.36548690068,-0.654526047562,-1.2026829766,-0.664729232272,-4.14200995784
12350,-4.9293184566,-0.714869569817,-1.58091068436,-0.469732156965,-0.116302488087,0.647932604444,0.11288418444,-1.33626593722,1.54708579097,-1.19034761872,-0.213227306606,1.05716663228,-0.474882032874,0.856705657703,-1.30573703569,0.243005513903,0.268168230528,1.9523435533,-0.227317908614,0.569235847495,-0.18626805675,0.903365704938,1.36401733588,0.177392267203,-0.260005966712,-0.171584736385,-0.680837944128,1.08034261643,-0.154064622716,-0.394673439263,0.239775365317,0.634223328724,-1.44844316888,-0.184935600838,-0.31427411363,-0.304995856584,-1.35654989304,0.00361979120879,0.576839696155,-0.248312930688,0.593359292665,-0.219090282527,0.286556663465,0.528073005737,-0.527583752802,-0.0986655313461,-1.47079913035,0.130392183179,0.136841200038,-0.675906821251,-0.778540269535,0.16214653964,1.33573935083,-0.782659654437,-0.5415136649,0.904767172597,1.30945772053,-0.143273669265,-0.426425838419,-0.433918102096,-1.39260669314,-1.20539165599,0.14502849656,-0.799892037893,-0.396257201194,-0.524970651177,-1.33845947457,-0.194393888893,-0.738404636674,-0.28923746474,0.913845282425,-0.172352599516,0.0185380593552,-0.0561087381182,-1.14633211897,1.51068846431,-0.318867798079,0.607186974886,0.546463963338,-0.583834472128,-0.179591595042,-1.70774268697,0.280167998122,0.624261263853,-0.27729073779,0.330213038432,-0.173918364188,0.0602861147585,-0.369619614768,-0.549434537497,0.276959072505,0.229462929905,-0.349104440875,-0.220490974994,0.907790296049,-0.3855216337,-0.573864565178,0.128439175058,-0.662225548805,-1.33273443204,0.0490768338529,-0.189259038866,0.188286653401,0.0428312075886,-0.472598692781,-0.80604260998,0.303107421381,0.392149132487,-0.289770697455,-0.952677945589,-0.53005842161,-0.998375276594,-1.96558740292,-0.61600366112,0.828607209425,2.1636721863,-1.00362695912,0.42520832283,0.175095903454,-0.4660482402,-0.0268560403401,-0.445150374412,0.385755313789,-1.06548070858,-0.43565761199
12352,-2.05314047586,2.11081500024,0.184691055042,0.128487057978,0.0878947269667,-1.94361907272,2.3832545299,0.898724160719,-0.672110899019,0.0801627665083,0.87810285123,1.05160311859,-0.741440598595,-2.07128022819,-0.636619444026,0.0165619116386,0.116235551119,0.576094381865,-0.0323416188218,0.105515777189,-0.692904035755,-0.913571954266,-2.336078655,0.520153780381,-1.74771089847,0.229114320302,-1.0758822411,-1.80470821917,-0.933704754855,2.09258688901,-0.142634946411,2.22153169797,2.22897031843,-0.557127090023,2.44919414031,1.37509594628,0.163833601933,0.40243601227,1.80407328884,1.21168754834,-0.967283392745,-0.835213979742,-1.10673192694,-0.0946211573836,-0.935250671546,-2.23940332391,-1.62255816765,-1.48710870349,0.989917436373,0.263415741357,-1.52979083218,0.689924122441,3.57528083747,0.564750566318,1.36836033143,-1.43858918049,-1.16876853466,-0.402069511886,0.0851711686071,-1.93514790029,0.450491918208,0.065820680888,0.972317570556,-0.218420058643,0.124305805655,-0.109445435962,-0.632463664611,-0.714472543425,-2.26699298915,-2.20272154881,-0.750741811508,-0.363207269787,2.80992004111,-0.0876714925013,-0.150223275367,0.991961048455,0.108326272977,2.8897527892,-3.37845711387,0.598457611285,0.183663695335,-0.505181446788,2.0257726499,0.983635031169,-1.95858440822,-3.01112880391,2.53662799945,-0.368184657063,-7.30296819299,-1.73230542923,-2.46359103898,-3.6259410456,-0.628783469115,-4.34578860859,-6.380663563,0.0176212122007,0.291998371181,-8.82425490231,3.14456447204,4.79922719614,3.32289916531,-0.244172405705,-8.85946274502,17.4270106725,-1.87006166209,3.9379906437,22.0117429263,2.12348403928,5.43765145182,13.0804160243,5.27249116965,-4.99222668603,1.68063699102,-2.74328332098,-1.08442628621,-5.7198813365,3.10479113445,3.83912305259,2.90679027968,-1.02300334826,-10.38584085,-2.48958189241,-4.32657147489,3.19588457825,-1.70503877513
12353,-6.37381130749,-0.174427489218,-0.621242734092,-0.352658185378,0.218651061452,0.783565720403,-0.251358379552,-0.151795449027,0.697171271854,-0.186389076886,0.0393128909918,0.259036126547,-0.278049308164,0.195643886219,0.229070877082,0.556604172218,-0.0123881527932,0.426629409079,-0.340109020649,0.292758473482,0.104531595213,0.0631418916257,-0.353594731538,0.194328276109,0.520511349736,-0.104132738568,-0.348037429211,-0.418248830083,0.135454638057,0.128337222554,0.373042219703,0.107642872862,0.379008622805,-0.0934897783297,0.563504889724,-0.526226721035,0.101568651274,0.463439858923,0.126582641979,0.04386220547,-0.0922989160377,-0.166663287247,0.303989925961,-0.0119403904899,0.00164661820458,-0.340709391893,-0.221222088263,-0.0504184965962,-0.0508060285766,0.290421852994,-0.051590506673,-0.0809218828211,0.320730710176,0.194566930175,0.0881522089079,-0.781487522731,0.138739718762,-0.458307981849,-0.560556920235,-0.299417617646,-0.062781774804,0.00276964495968,0.261235189936,-0.358002588797,0.0766992066179,-0.211942999638,0.0204523528371,-0.264830935435,-0.492124731875,-0.373481587234,0.179917164764,-0.249374840457,0.0680678612289,-0.00359835948833,-0.205850491598,0.565060093977,-0.452591934549,0.145236956904,-0.146308566444,0.0668670140198,-0.336976869464,-0.843199181509,0.0941445451497,-0.0201915536133,-0.106723415254,-0.237553755242,0.405358088486,-0.414390063462,0.337633829367,-0.00331170548166,0.259148080766,-0.0229320264821,0.0743634392708,-0.119584264445,-0.115946685177,-0.0860391230786,-0.347012503437,-0.118302991905,-0.0675821334407,-0.2527926373,-0.140773072772,-0.209724949489,0.159995424529,-0.31569825502,0.0275768061252,-0.495140843849,-0.474474833676,-0.242844426736,-0.00349984053976,-0.156689466946,-0.523399337225,-0.00678348785934,0.191049577312,-0.111762363067,-0.057158294981,0.532762376324,-0.0755315732351,-0.0879577815667,0.0540128686331,-0.49541810863,0.0187048307744,0.108722549273,0.206864198817,-0.194803601774,0.109860898222
12354,-2.21477344407,-1.16082730015,-0.338161900542,-0.919876335754,0.0511382937455,0.837160335055,-1.11323639364,-0.99771095609,-0.567972406346,0.714764306609,-0.53303012713,-1.88021357987,0.85556461622,-1.50716028441,0.429390279835,-2.05341748605,-0.212118729092,0.449171552418,0.706624276326,0.88899620294,-0.328675186193,-0.917177874877,-0.00141946512657,0.221219890067,1.1048727961,1.09476852081,-0.972846819974,0.0965472135361,-0.658940275353,-0.652014772028,-0.0617053555143,-0.49476561176,0.0931742683921,-0.465421852197,-0.535107468688,2.09042399669,0.49307683847,-0.0224597221989,-0.376805699863,0.213575754849,0.558411389657,-1.03465199986,0.232355987551,-0.949222794074,1.94166135211,-1.07673439816,0.280645584543,-0.396376526901,-0.298633475724,0.959698729593,0.503919694662,1.67719144825,0.868126340986,-0.167240018942,-0.165523163873,-0.448295347515,-0.0661298677936,-0.107101966391,0.530714878924,-0.390207289656,0.354656736262,1.21716625114,-1.33404930831,-0.143706217924,-0.596259069479,-0.694998927182,-0.382586643423,0.029579727111,0.0778258936565,-0.833105954345,-0.754360161462,0.0146013552053,0.130882617244,-0.133340768607,-0.117243338583,1.00362546516,1.08392318133,-0.38186028794,0.51404085219,-0.366401748312,-0.478737061366,-1.44335506801,-0.167562275519,0.195107690688,-0.360894071376,-1.27095657698,0.668372786374,-0.68052119789,0.0744304322237,-0.446092531698,1.34414754888,0.993541048179,0.623572051848,-1.20087498247,-0.635433837268,1.46100566223,0.015390068866,-0.823048309524,-1.22756131626,0.674910538264,-0.23127876944,0.106651877794,0.431911867279,0.546387302355,-0.279674329839,-0.860310202375,0.172233993951,0.802229782635,1.04004730367,-0.189254909103,-0.43761960435,0.0798276252516,-0.155712747075,-0.23191621147,-1.40432856354,0.858177736791,-1.26354377333,0.0699799050701,-1.45595648079,1.05389422283,0.652075888618,0.136819056142,0.559152438768,-0.875164887523,0.696333471089
12355,-5.80169020747,-0.0313978780135,-0.499564873911,0.597134803689,-0.159810672479,0.871135883493,-0.834281821465,0.621434369152,1.03364084517,-0.430043616196,0.105930067859,0.146324415307,0.164339635395,0.0132692370931,-0.256026217245,0.445877699483,-0.0469737661296,0.629612457586,-0.615687576814,0.380320980635,-0.187627000257,0.317554221267,0.179790431667,-0.250571673043,0.24331682308,-0.43952936217,-0.922295752633,0.034499946116,-0.133647171935,0.514021695261,-0.319883809035,-0.429649830739,0.0253873226353,0.202248911721,-0.118501624032,-0.439663256135,-0.0505305577473,0.130396479038,0.364984049445,-0.370163666166,0.117686118899,0.371357680695,0.165654298293,-0.761838073728,0.710390458825,-0.223610618127,-0.181021139992,0.337174927865,-1.42891027948,0.702813455561,-0.397563835359,0.259042357563,-0.0578802033942,-0.104521302835,0.0583975207065,-0.922931647704,-0.336732095671,-0.222057267164,-0.0897525198832,0.807733300852,-0.59367304521,-0.297328929767,0.112855629496,-0.124078333205,0.298856099665,-0.822456589085,-0.210643002656,-0.178117718255,0.105615617736,-0.0274311222231,-0.279061290592,-0.303567002845,0.00627313371089,-0.0813360136735,0.471032188973,0.247566013745,-0.451373900859,-0.0410680819607,-0.492457687082,-0.610989757048,0.232401168168,-1.02691502602,0.147708946503,0.266023416592,-0.790046560566,-0.608161618605,0.87460742366,-0.162623741815,0.0792733084255,0.694273049851,0.287433257175,1.48031376173,-0.840987108533,-0.681323894689,-0.600419382656,-1.02229146109,0.15094970202,0.109608621531,-0.489672252389,-0.574757391871,-0.129045685898,0.575437998406,-0.916734788937,-0.0987653294941,-0.374989174427,-1.34939528855,-0.315239907014,0.413968143924,-0.153869689714,-0.792237087683,0.440977494702,0.335200684965,-1.21112013579,-1.66516112905,-0.287769686309,1.31260851046,-0.660698034344,-0.814913197528,1.87318506586,-1.93287573267,-0.8397808315,0.404419491423,1.52398627015,0.353433626405,-0.681389927634
12356,-3.17203364556,1.13562430049,1.14273865111,-0.334209002926,-1.5167761602,1.69923409228,-1.18339204552,0.865381596545,0.183245613508,0.417629359211,0.836042840358,1.07824781993,-1.1374390611,-0.896215575356,2.23985922665,-0.438529472856,-0.474738666012,1.03059862939,1.72344987107,-0.411246073978,0.0618758319797,2.51564044755,2.12499247189,1.88567617555,-3.69633466673,-1.61283402742,1.99125993658,-3.53369115247,-0.605652850831,-0.464591474613,3.73236934232,-2.25872820216,4.56104771477,0.388610521916,0.488406286661,-0.802144110478,2.37114871813,0.0138910732083,2.21678569063,0.838632917853,-3.03729903867,-2.0144494138,-0.872111809501,1.97984331114,-0.469625214575,-3.53642443394,-1.17126719075,-1.06992554073,0.851012859342,2.33018593856,-1.41447652472,0.0425677741877,-1.7419980236,1.14868464176,-1.07323225119,1.15620854278,-1.26665391808,0.554641706095,0.860877101559,3.21728180465,-0.646536760359,0.496599593943,-1.48090134434,-0.257815392512,1.1822982092,0.276052734561,1.89872580754,-1.14905588034,-0.956910420407,-0.986728349452,-1.2436337074,-1.99711780992,-0.202345534199,-0.683817861028,1.24926240703,-0.0779822636607,-1.09578042541,-0.49799890978,-0.944809704731,-0.15576650933,-0.336286049004,-0.929299435366,-0.914748762372,3.04825136446,-1.55498335657,2.89926330763,-1.48544543709,-0.0604954120546,-2.90351857654,1.53589500053,-1.6623685417,-0.825046651838,0.215593651809,-0.574465092426,-2.4751717701,-2.90448266926,1.80916740685,0.489111012297,-0.916254930577,0.325562090348,2.26074307433,-1.69082446152,1.31117455627,-0.525365058444,0.0339613716494,1.75431162514,-2.00479168929,1.12524415573,-1.46495179043,-3.08601744218,1.85873960807,3.50250670194,1.13356228902,2.51124143399,-2.71693172025,-2.25218390297,-1.04220703638,1.96894299168,1.49431550993,-1.57853755294,3.60453354175,0.43587321822,-4.01693615798,-2.28867399771,3.54082019169
12357,3.270574831,4.65550284767,-1.09683484411,-3.21040607998,-5.17130191721,-3.17735749711,1.75293323252,1.43320229971,0.388158302835,-8.96873086561,0.0409822894133,-2.17764854714,2.54105540833,2.15261897157,8.0711382473,-0.434936341742,2.85949560706,7.18975454214,1.89018702883,0.794020587637,-5.0933274703,4.44529825446,2.27451558823,6.27969459287,-2.88430164791,0.454658096015,-2.84016412211,-3.50743557208,4.07356516256,4.60961084497,2.52961592439,-2.40062996855,2.44801730913,-0.399563218119,6.59342419069,-12.8072875507,22.3456187618,5.28029368535,10.1937669296,3.68294730964,19.388748703,13.6059541734,6.7095734414,6.37375461492,40.8831600886,-5.58793254607,7.06510892178,15.116522049,-26.3266836291,-1.73395343932,9.59969036397,-30.241074055,7.48812702857,0.872991291478,-0.102251091202,2.04228607179,-0.683347719941,-8.1752442868,3.27380909805,0.447424464005,3.40643744954,6.20786285824,-4.14438243499,3.01393404826,8.85110817348,14.9071264428,-3.70615221962,1.14740331222,-3.89077930862,0.518097203142,-2.21280909243,-2.90499845346,2.32925377141,-2.93227696642,-7.23276432378,6.37641430581,-2.87522482259,-0.717051678337,3.63596954291,-4.06485420817,-0.452299332714,3.52586258905,1.83017168795,-0.189402633158,1.47825791595,1.32820244066,-1.07173958961,0.376887952264,1.58803727556,0.340889495204,-2.66969685046,-1.26804688442,-0.468089746778,0.732715916058,-0.866086841143,1.46743078776,-1.60546864438,-0.059039068156,-0.547010035593,-0.0313354137957,1.39317993079,1.62824533092,-0.569745267388,-0.0641925131977,1.32358455124,0.681206237173,0.948509227471,0.411060919704,-1.72776188008,-0.803961609455,0.401089901865,1.57164895195,0.576037941449,-0.312776858838,0.291458024489,2.52830663997,1.73448716208,-0.954360534652,-0.036087155346,-1.56196776388,-2.2552237926,0.527919287374,-0.164966177115,-1.32739236541,-1.12453838117
